query_id,query_text,query_relevance_label,chunk_level,paper_id,chunk_idx,unique_id,text_hash,rank,similarity_score,paper_title,section_name,chunk_text,chunk_length,paper_abstract
Query_122,The size of other land use types decreased during the study period particularly the decrease was more notable in the gallery forest and grazing land,1,sentence,39,36,sent_6655,d34062dd38d9f0fcc81790ef0554b346,3,0.7236000299453735,LAND USE/LAND COVER CHANGE PREDICTION USING MULTI-TEMPORAL SATELLITE IMAGERY AND MULTI-LAYER PERCEPTRON MARKOV MODEL,content,"Moreover, the transition of a natural forest area into other land-use types such as grasslands, bare land, shrubs (3,000 ha) is also the reason for the decrease of forest area.
.",178,"This paper aims to predict the trend of land use land cover (LULC) changes in Dak Nong province over time. Data from Landsat images captured in 2009, 2015, and 2018 was employed to analyze and predict..."
Query_122,The size of other land use types decreased during the study period particularly the decrease was more notable in the gallery forest and grazing land,1,sentence,71,29,sent_10162,1c569746adeaa9d1f236cb1ca2836331,4,0.70575350522995,Assessment of land use and land cover changes in Kenya's Mt. Elgon forest ecosystem,content,Analyses further revealed major changes in sizes of the various land use and land cover types.,94,Current land-use trends in Kenya's montane forest ecosystems show that land uses are changing fast due to natural and anthropogenic factors and these changes could have devastating effects on the envi...
Query_122,The size of other land use types decreased during the study period particularly the decrease was more notable in the gallery forest and grazing land,1,sentence,43,94,sent_6983,57d8bdbd5162538d429ec85f10028b9c,5,0.6936455965042114,"Annual emissions of carbon from land use, land-use change, and forestry from 1850 to 2020",content,Forests were declining while other land was increasing.,55,"Estimates of the annual emissions of carbon from land use, land-use change, and forestry (LULUCF) are important for constructing global, regional, and national carbon budgets, which in turn help predi..."
Query_122,The size of other land use types decreased during the study period particularly the decrease was more notable in the gallery forest and grazing land,1,sentence,71,26,sent_10159,a3a2af558f9b5b05ca53596dc67fee1e,6,0.6908865571022034,Assessment of land use and land cover changes in Kenya's Mt. Elgon forest ecosystem,content,"In 1986, the region still had five major land uses which included natural forests, bamboo forests, grasslands, mixed farming and fallow land (Figure 
Grasslands covered some 29.38% (546.52 km 2 ) that were mainly used for grazing domestic animals in the forest.",261,Current land-use trends in Kenya's montane forest ecosystems show that land uses are changing fast due to natural and anthropogenic factors and these changes could have devastating effects on the envi...
Query_122,The size of other land use types decreased during the study period particularly the decrease was more notable in the gallery forest and grazing land,1,sentence,47,184,sent_7597,b8e2c9acdd74b7cb37ce67e67914cde6,7,0.6897294521331787,"7 Agriculture, Forestry and Other Land Uses (AFOLU)",content,The area of other wooded land decreased by  | Conversion of Natural Ecosystems to Agriculture:,94,"AFOLU CO 2 sink in Europe due to forest regrowth and known other sinks in managed forests, and medium confidence of a net sink in North America and Eurasia since 2010.
Difference in Results?
The proce..."
Query_123,In second hand the increase in shrubs The evergreen forest and forest cover mainly the south eastern and south western part of Volta basin for the years 1988 and 2002,2,sentence,9,60,sent_777,efcba717d5330fbd0f19b108e8becdaa,1,0.5690898299217224,"Vegetation Trends, Drought Severity and Land Use-Land Cover Change during the Growing Season in Semi-Arid Contexts",content,Minimal improvement of vegetation trends in forested areas can be attributed to the overall increase in tree-covered areas during the study period.,147,"Drought severity and impact assessments are necessary to effectively monitor droughts in semi-arid contexts. However, little is known about the influence land use-land cover (LULC) has-in terms of the..."
Query_123,In second hand the increase in shrubs The evergreen forest and forest cover mainly the south eastern and south western part of Volta basin for the years 1988 and 2002,2,sentence,73,3,sent_10307,f4c81912fd7b8613bf67d3f81ba82325,2,0.5607485175132751,"Dynamics and Drivers of Land Use and Land Cover Changes in Migori River Watershed, Western Kenya Region",abstract,"The results show that between 1980 and 2020, the watershed experienced a considerable decline in shrub lands by 40.63% (À235.97 km 2 ), grasslands by 84.86% (À59.14 km 2 ), forests by 52.90% (À98.36 km 2 ), water by 82.03% (À39.27 km 2 ) and wetlands by 38.44% (À3.69 km 2 ); whereas cultivated land, bare land and built-up areas expanded over the same period by 34.25% (+347.42 km 2 ), 132.28% (+60.95 km 2 ) and 461.20% (+25.32 km 2 ), respectively.",451,"Understanding land use and land cover (LULC) change dynamics and their contributing factors are critical for developing sustainable land management strategies. Therefore, this paper assesses the trend..."
Query_123,In second hand the increase in shrubs The evergreen forest and forest cover mainly the south eastern and south western part of Volta basin for the years 1988 and 2002,2,sentence,48,53,sent_8313,85bd8f78f3791f7acdef9cb13cda5ea8,3,0.5584368109703064,Surface runoff associated with climate change and land use and land cover in southeast region of Brazil,content,"The area shows significant changes in soil cover in the period 2001-2017, influencing surface runoff, such as increased sugar cane cultivation and pasture, in the entire sub-basin; and decrease of exposed soil areas.",216,"The objective of this research was to understand the environmental dynamics of the studied region considering this context and to develop instruments for the best management of water resources, based ..."
Query_123,In second hand the increase in shrubs The evergreen forest and forest cover mainly the south eastern and south western part of Volta basin for the years 1988 and 2002,2,sentence,26,59,sent_2573,b854e486875f2e28bec6ccb2f609d168,4,0.5536237955093384,"Land Use/Land Cover Change Impact on Hydrological Process in the Upper Baro Basin, Ethiopia",content,"Forest land and shrubland decreased after 1987-2002, with -3.41% and -4.65%, respectively (Figure 
In the last 30 years, the study displays an increase in agriculture, bare land, urban, and shrubland, whereas the forest, grassland, water, and wetland were noted declined.",271,Understanding the hydrological process associated with Land Use/Land Cover (LU/LC) change is vital for decision-makers in improving human wellbeing. LU/LC change significantly affects the hydrology of...
Query_123,In second hand the increase in shrubs The evergreen forest and forest cover mainly the south eastern and south western part of Volta basin for the years 1988 and 2002,2,sentence,51,36,sent_8605,67ef497a36c5928bfa41dd7a908c3d8a,5,0.5473270416259766,"Effects of Long-Term Land Use and Land Cover Changes on Ecosystem Service Values: An Example from the Central Rift Valley, Ethiopia",content,"We detected that farmlands, grasslands and shrublands are distributed throughout the basin, but forestlands are dominantly found in the highlands (i.e., in eastern and western escarpments), and waterbodies (mainly lakes) and bare lands are concentrated in the valley floor (Figure 
Farmlands, bare lands and settlement areas showed positive changes, while forest, grasslands, shrublands and waterbodies showed negative changes over the analyzed 47-year period (Table 
The expansion of agricultural lands and the associated decrease in forestland, shrubland and grassland, as well as the expansion of bare lands at the expense of waterbodies can be explained by the growing pressures on land from increasing population and livestock in the basin.",745,Changes in land use and land cover (LULC) are the leading contributors to the decline and loss of ecosystem services in the world. The present study covered the Central Rift Valley lakes basin in Ethi...
Query_123,In second hand the increase in shrubs The evergreen forest and forest cover mainly the south eastern and south western part of Volta basin for the years 1988 and 2002,2,sentence,95,54,sent_12321,0689e3648659e98d8a275930a8365c0f,6,0.5398539304733276,"Flooding and its relationship with land cover change, population growth, and road density",content,"The forest area expanded from 2000 to 2014 and from 2000 to 2017, while it decreased from 2014 to 2017 (Fig.",108,"This is a PDF file of an article that has undergone enhancements after acceptance, such as the addition of a cover page and metadata, and formatting for readability, but it is not yet the definitive v..."
Query_123,In second hand the increase in shrubs The evergreen forest and forest cover mainly the south eastern and south western part of Volta basin for the years 1988 and 2002,2,sentence,84,21,sent_11129,5a112b425b9ec418d2150c3d24e3e684,7,0.5379500985145569,Rapid Land Cover Change in a Submerging Coastal County,content,"Forest/Scrub Shrub Areas dominated by trees and/or shrubs with tree and shrub coverage of 30% or greater, regardless of tidal regime, salinity level, or understory plant community type.",185,"Sea level rise is reshaping the coasts, allowing coastal habitats such as tidal marshes to migrate inland. To predict where changes will occur, it is critical to understand the factors that influence ..."
Query_124,Savanna cluster represents grassland with scattered trees grading into either open plain or woodland while herbaceous savanna refers to grassland,1,sentence,17,15,sent_1615,7d47b9a4709901645560ff53eb4e586c,1,0.644232988357544,Reconstructing Three Decades of Land Use and Land Cover Changes in Brazilian Biomes with Landsat Archive and Earth Engine,content,"| Grassland Formation: Vegetation type with a predominance of herbaceous stratum, including patches with a well developed shrub-herbaceous stratum.",147,"Brazil has a monitoring system to track annual forest conversion in the Amazon and most recently to monitor the Cerrado biome. However, there is still a gap of annual land use and land cover (LULC) in..."
Query_124,Savanna cluster represents grassland with scattered trees grading into either open plain or woodland while herbaceous savanna refers to grassland,1,sentence,101,42,sent_12776,c66fd04c6e277e8ffbcae2ad79934d56,2,0.6241077184677124,a global land cover training dataset from 1984 to 2020,content,Grassland (11)  Herbaceous land covered with grass.,51,"State-of-the-art cloud computing platforms such as Google Earth Engine (GEE) enable regionalto-global land cover and land cover change mapping with machine learning algorithms. However, collection of ..."
Query_124,Savanna cluster represents grassland with scattered trees grading into either open plain or woodland while herbaceous savanna refers to grassland,1,sentence,60,65,sent_9328,a2d743a07ae074ef24c3a3e298c13f14,3,0.6071414351463318,Remote Sensing of Environment,content,"For instance, from visual assessment we found common confusion between areas with sparse vegetation and Grasslands (in some areas those are classified as Forest and in other as Grasslands).",189,High-resolution wall-to-wall land-cover mapping and land change assessment for Australia from 1985 to 2015
Query_124,Savanna cluster represents grassland with scattered trees grading into either open plain or woodland while herbaceous savanna refers to grassland,1,sentence,51,18,sent_8587,131087246bca43985f04330609880f91,4,0.6063461303710938,"Effects of Long-Term Land Use and Land Cover Changes on Ecosystem Service Values: An Example from the Central Rift Valley, Ethiopia",content,| Grassland:,12,Changes in land use and land cover (LULC) are the leading contributors to the decline and loss of ecosystem services in the world. The present study covered the Central Rift Valley lakes basin in Ethi...
Query_124,Savanna cluster represents grassland with scattered trees grading into either open plain or woodland while herbaceous savanna refers to grassland,1,sentence,102,52,sent_12851,2dc9d1706e6f7ebeab76d5a28be10412,5,0.5967260599136353,Land Use and Land Cover in Tropical Forest: Global Research,content,The main terms in this cluster are pasture and ecosystem service.,65,"Tropical ecosystems play an important role in the environment. They provide multiple ecosystem services, such as carbon capture and sequestration, food supply, and climate regulation. Studying land us..."
Query_124,Savanna cluster represents grassland with scattered trees grading into either open plain or woodland while herbaceous savanna refers to grassland,1,sentence,60,64,sent_9327,7703143d0706d6f5b0e77a862d331089,6,0.582443356513977,Remote Sensing of Environment,content,"Furthermore, Grasslands and Other areas contain a vast array of spectrally similar sub-classes.",95,High-resolution wall-to-wall land-cover mapping and land change assessment for Australia from 1985 to 2015
Query_124,Savanna cluster represents grassland with scattered trees grading into either open plain or woodland while herbaceous savanna refers to grassland,1,sentence,3,48,sent_307,c4f1ff5aa81666aa0c046c1f59e4df3f,7,0.5687139630317688,Land Use/Land Cover Changes and Their Driving Factors in the Northeastern Tibetan Plateau Based on Geographical Detectors and Google Earth Engine: A Case Study in Gannan Prefecture,content,Grassland was mainly converted to forest land.,46,"As an important production base for livestock and a unique ecological zone in China, the northeast Tibetan Plateau has experienced dramatic land use/land cover (LULC) changes with increasing human act..."
Query_125,Settlements bare soil dry grass continued to increase despite the decline in cultivation within the reserves,1,sentence,58,4,sent_9115,0e3839bf002798447b80ca0817aee3d2,1,0.6397107839584351,"Analysis of Land Use/Land Cover Change and Its Implication On Natural Resources of the Dedo Watershed, Southwest Ethiopia",abstract,"Over the last 33 years, cultivation and settlement land expanded by 15.7% and 0.34%, whereas dense forest, light vegetation, and grazing land declined by 9.2%, 4.97%, and 1.85%, respectively.",191,"is study analyzed the land use/land cover (LULC) change and their causes and implications on the natural resources of the Dedo Watershed, Ethiopia. e study used 1984, 2000, and 2017  satellite images ..."
Query_125,Settlements bare soil dry grass continued to increase despite the decline in cultivation within the reserves,1,sentence,45,29,sent_7296,9ccb66590be0f8c214e4a707789a52bd,2,0.6343168020248413,"Urban sprawl and its impact on land use land cover dynamics of Sekondi-Takoradi metropolitan assembly, Ghana",content,"Vegetation and bare lands, however, decreased throughout the years.",67,"In Ghana, Sekondi-Takoradi has been one of the preferred cities for many people due to the prevalence of industries, the presence of harbor, and the airport. However, the discovery of oil off the coas..."
Query_125,Settlements bare soil dry grass continued to increase despite the decline in cultivation within the reserves,1,sentence,3,30,sent_292,15c50e6b0fa02a0736df7fcc0ec0bdd0,3,0.629003643989563,Land Use/Land Cover Changes and Their Driving Factors in the Northeastern Tibetan Plateau Based on Geographical Detectors and Google Earth Engine: A Case Study in Gannan Prefecture,content,"In general, between 2000-2018, the grassland was continuously degraded, and the area under forest land and construction land gradually increased.",145,"As an important production base for livestock and a unique ecological zone in China, the northeast Tibetan Plateau has experienced dramatic land use/land cover (LULC) changes with increasing human act..."
Query_125,Settlements bare soil dry grass continued to increase despite the decline in cultivation within the reserves,1,sentence,81,56,sent_10905,cecadf10dac7ef8056913b075c7c6489,4,0.62794029712677,Impact of Land Cover Changes on Land Surface Temperature and Human Thermal Comfort in Dhaka City of Bangladesh,content,"On the other hand, bare soil drastically increased by filling lowland with sand.",80,"Urbanization leads to the construction of various urban infrastructures in the city area for residency, transportation, industry, and other purposes, which causes major land use change. Consequently, ..."
Query_125,Settlements bare soil dry grass continued to increase despite the decline in cultivation within the reserves,1,sentence,50,39,sent_8550,5cdcd3bbcbecae5455e859052fb3ba18,5,0.6172947883605957,"Land use and land cover change detection using geospatial techniques in the Sikkim Himalaya, India",content,"During the study period , barren land has been decreased significantly due to conversion in agriculture, vegetation and built-up land.",134,"Mapping and monitoring of land use land cover (LULC) changes in the Himalayas is vital for sustainable development, planning and management. Based on remote sensing (RS) and geographic information sys..."
Query_125,Settlements bare soil dry grass continued to increase despite the decline in cultivation within the reserves,1,sentence,60,43,sent_9306,89f32a27a19808d8e96717ca7bfe8509,6,0.6132762432098389,Remote Sensing of Environment,content,"For instance, Croplands continuously declined in area until 2005 when Grassland transitioned to Cropland and Forest, increasing Cropland extent mainly in Queensland and Victoria.",178,High-resolution wall-to-wall land-cover mapping and land change assessment for Australia from 1985 to 2015
Query_125,Settlements bare soil dry grass continued to increase despite the decline in cultivation within the reserves,1,sentence,11,46,sent_1002,c69da3f36f9d4d6d71f51e1b5df53fa7,7,0.6085944771766663,Land Use Policy,content,"On the contrary, the coverages of bare-lands and wetlands have declined in size as they have been converted to cultivation and settlement areas.",144,Information on Land Use and Land Cover (LULC) changes and the driving forces behind such modifications underpin a proper understanding of the dynamics of LULC changes. This study aimed to analyse the ...
Query_126,Changing ethnic dominance could therefore be an important driver for change in land use strategies. type bibr Reenberg et al,1,sentence,84,74,sent_11182,b47ff9b3e29bbc5b414c879b292a4a92,1,0.7169936895370483,Rapid Land Cover Change in a Submerging Coastal County,content,Other land use types might exhibit more unidirectional change.,62,"Sea level rise is reshaping the coasts, allowing coastal habitats such as tidal marshes to migrate inland. To predict where changes will occur, it is critical to understand the factors that influence ..."
Query_126,Changing ethnic dominance could therefore be an important driver for change in land use strategies. type bibr Reenberg et al,1,sentence,13,4,sent_1103,2167660042b7e275eac235df1196443d,2,0.7164936661720276,"Monitoring land use and land cover change near a nuclear power plant construction site: Akkuyu case, Turkey",abstract,"In the end, the study discusses how the current land use preferences in the region contradict the issues and concerns mentioned in the existing body of literature.",163,". The agricultural areas in the study area were changed into other LULC classes: 9.1% to artificial surfaces, 27.6% to barren lands, and 21.7% to forest. The rise in the area of artificial surfaces wa..."
Query_126,Changing ethnic dominance could therefore be an important driver for change in land use strategies. type bibr Reenberg et al,1,sentence,1,0,sent_85,8dd4467c5bb4f9ca396db62e1a877a2d,3,0.683358371257782,Environmental & Socio-economic Studies,abstract,Land-use change is a human process aimed at transforming the natural landscape and emphasizing the role and function of land for socio-economic activities.,155,"Land-use change is a human process aimed at transforming the natural landscape and emphasizing the role and function of land for socio-economic activities. However, we do not know how the land transit..."
Query_126,Changing ethnic dominance could therefore be an important driver for change in land use strategies. type bibr Reenberg et al,1,sentence,1,31,sent_123,d573e3706072ae2dd8adb2d695abef7d,4,0.6828724145889282,Environmental & Socio-economic Studies,content,Land conversion has different effects the types of land use.,60,"Land-use change is a human process aimed at transforming the natural landscape and emphasizing the role and function of land for socio-economic activities. However, we do not know how the land transit..."
Query_126,Changing ethnic dominance could therefore be an important driver for change in land use strategies. type bibr Reenberg et al,1,sentence,1,46,sent_138,38b49e2cfddbdb1bbfaee5128f290094,5,0.6733178496360779,Environmental & Socio-economic Studies,content,"According to the statistics, the evolution of land use purpose is occurring in all localities (Fig.",99,"Land-use change is a human process aimed at transforming the natural landscape and emphasizing the role and function of land for socio-economic activities. However, we do not know how the land transit..."
Query_126,Changing ethnic dominance could therefore be an important driver for change in land use strategies. type bibr Reenberg et al,1,sentence,2,48,sent_239,0b1f074c3317b51b1aaa884d4c1c713e,6,0.668897271156311,Land-use change and biodiversity: Challenges for assembling evidence on the greatest threat to nature,content,Investigating the full diversity of regional land-use mechanisms will be key to determining a global outlook.,109,"Land-use change is considered the greatest threat to nature, having caused worldwide declines in the abundance, diversity, and health of species and ecosystems. Despite increasing research on this glo..."
Query_126,Changing ethnic dominance could therefore be an important driver for change in land use strategies. type bibr Reenberg et al,1,sentence,75,17,sent_10428,9aea3fa137e9b43a6fc0364fbfbd4d9b,7,0.6629343032836914,"Assessing land use and land cover change detection using remote sensing in the Lake Tana Basin, Northwest Ethiopia",content,The land use and land cover change of an area is an outcome of natural and socio-economic aspects and their operation by the human in time and space.,149,No abstract
Query_127,Consequently changes in RUE have been suggested as an integral measure for evaluating land degradation and desertification and a number of authors have attempted to assess non precipitation related land degradation or the reverse in the Sahel by use of time series of RUE estimated wholly or partly by use of satellite remote sensing or using only ground measurements,1,sentence,4,0,sent_333,99874993b4220d5222f966aeec357100,1,0.6153976321220398,"Application of Remote Sensing Tools to Assess the Land Use and Land Cover Change in Coatzacoalcos, Veracruz, Mexico",content,"Introduction: Land use and land cover (LULC) changes are among the research topics more recurrent in remote sensing 
Some of the more remarkable research found in literature is the work conducted by Yuan et al.",210,"Land use and land cover (LULC) change has become an important research topic for global environmental change and sustainable development. As an important part of worldwide land conservation, sustainab..."
Query_127,Consequently changes in RUE have been suggested as an integral measure for evaluating land degradation and desertification and a number of authors have attempted to assess non precipitation related land degradation or the reverse in the Sahel by use of time series of RUE estimated wholly or partly by use of satellite remote sensing or using only ground measurements,1,sentence,93,84,sent_12080,fdd9ab02177641577a3689ecaedd3e45,2,0.6135364174842834,Survey on Land Use/Land Cover (LU/LC) change analysis in remote sensing and GIS environment: Techniques and Challenges,content,"In a remote sensing and GIS environment, several images from different satellites have been deliberated as the important data source where numerous kinds of land cover changes like deforestation, expansion of agricultural land, increase in urban growth, and loss of wetlands over the different time interval is recognized.",322,"The surface of the earth is rapidly changing every day due to certain natural reasons and other impacts by society. Over the last few decades, the hottest topics in the field of remote sensing and GIS..."
Query_127,Consequently changes in RUE have been suggested as an integral measure for evaluating land degradation and desertification and a number of authors have attempted to assess non precipitation related land degradation or the reverse in the Sahel by use of time series of RUE estimated wholly or partly by use of satellite remote sensing or using only ground measurements,1,sentence,64,19,sent_9609,3ac066529738fdb1ade47037ab0f77e7,3,0.6079045534133911,"Spatiotemporal change detection of land use land cover (LULC) in Fashiakhali wildlife sanctuary (FKWS) impact area, Bangladesh, employing multispectral images and GIS",content,"However, the rate decreased, with settlement expansion becoming the most prominent driver of forest cover loss (300.15 ha) (Table  | Accuracy of classified images: An important step after land cover classification is accuracy evaluation, which defines the validity of the resultant map by assessing the errors for each class and generally for the whole classified image  | Assessment of forest cover based on vegetation indices (NDVI and SAVI): Remotely sensed vegetation indices are straightforward and efficient methods for quantitative and qualitative assessments of vegetation cover, vitality, and growth dynamics  | Land surface temperature of FKWS impact area: Remotely sensed Land Surface Temperature (LST) has become one of the crucial indices to characterize and understand the thermal behavior of the earth cover in response to vegetation changes and associated climate processes  | Conclusion: This study assessed the land use land cover changes in FKWS impact area in Bangladesh within nearly 3 decades  using remotely sensed multispectral imagery.",1060,Land cover change has posed significant concerns to biodiversity and climate change in Bangladesh and globally. Despite the country's designation of forest regions as protected areas to conserve their...
Query_127,Consequently changes in RUE have been suggested as an integral measure for evaluating land degradation and desertification and a number of authors have attempted to assess non precipitation related land degradation or the reverse in the Sahel by use of time series of RUE estimated wholly or partly by use of satellite remote sensing or using only ground measurements,1,sentence,54,0,sent_8765,f4e8373c6c6218b3d4c8abf93e110a8c,4,0.5981809496879578,"Detecting and Analyzing Land Use and Land Cover Changes in the Region of Al-Jabal Al-Akhdar, Libya Using Time-Series Landsat Data from 1985 to 2017",title,"Detecting and Analyzing Land Use and Land Cover Changes in the Region of Al-Jabal Al-Akhdar, Libya Using Time-Series Landsat Data from 1985 to 2017",147,"The region of Al-Jabal Al-Akhdar in northeastern Libya has undergone rapid, wide-ranging changes in the land use and land cover (LULC) intensified by the conversion of natural resources for food purpo..."
Query_127,Consequently changes in RUE have been suggested as an integral measure for evaluating land degradation and desertification and a number of authors have attempted to assess non precipitation related land degradation or the reverse in the Sahel by use of time series of RUE estimated wholly or partly by use of satellite remote sensing or using only ground measurements,1,sentence,67,2,sent_9810,cb5f0ad2eefdb983614a80123404e5f1,5,0.5981742143630981,"Predicting the Future Land Use and Land Cover Changes for Bhavani Basin, Tamil Nadu, India Using QGIS MOLUSCE Plugin",abstract,"The objective of this study 16 is to identify the changeover of land-use changes 17 in the Bhavani basin for the two periods 2005 18 and 2015, as well as to forecast and establish 19 potential land-use changes in the year 2025 and 20 2030 by using QGIS 2.18.24 version MOLUSCE",276,"Human population growth, movement, and 9 demand have a substantial impact on land use 10 and land cover dynamics. Thematic maps of land 11 use and land cover (LULC) serve as a reference 12 for scrutin..."
Query_127,Consequently changes in RUE have been suggested as an integral measure for evaluating land degradation and desertification and a number of authors have attempted to assess non precipitation related land degradation or the reverse in the Sahel by use of time series of RUE estimated wholly or partly by use of satellite remote sensing or using only ground measurements,1,sentence,102,2,sent_12795,759e1dba26abaa8033a5b37848b0e517,6,0.5966655015945435,Land Use and Land Cover in Tropical Forest: Global Research,abstract,"Studying land use and land cover change makes it possible to understand the land's alterations associated with deforestation, degradation, erosion, soil desertification, and biodiversity loss.",192,"Tropical ecosystems play an important role in the environment. They provide multiple ecosystem services, such as carbon capture and sequestration, food supply, and climate regulation. Studying land us..."
Query_127,Consequently changes in RUE have been suggested as an integral measure for evaluating land degradation and desertification and a number of authors have attempted to assess non precipitation related land degradation or the reverse in the Sahel by use of time series of RUE estimated wholly or partly by use of satellite remote sensing or using only ground measurements,1,sentence,75,57,sent_10467,4733af8ed3d2e92ec2b28366d39e7e33,7,0.5954634547233582,"Assessing land use and land cover change detection using remote sensing in the Lake Tana Basin, Northwest Ethiopia",content,"In this study, the change detection analysis using GIS and remote sensing could deliver useful information to understand the seasonal patterns of land use dynamics for planners and decision-makers consequently sustainable land management planning is possible.",259,No abstract
Query_128,Additionally trees are long lived and therefore changes in tree populations are an indicator of long term changes,1,sentence,4,10,sent_328,de3be996146cb694a79143d15a5d9f5b,1,0.6503341794013977,"Application of Remote Sensing Tools to Assess the Land Use and Land Cover Change in Coatzacoalcos, Veracruz, Mexico",abstract,"Groves and trees presented steady behaviors, with small increments during the five-year period.",95,"Land use and land cover (LULC) change has become an important research topic for global environmental change and sustainable development. As an important part of worldwide land conservation, sustainab..."
Query_128,Additionally trees are long lived and therefore changes in tree populations are an indicator of long term changes,1,sentence,2,47,sent_238,dff83800364f4ad17921de6f389d848b,2,0.5915828347206116,Land-use change and biodiversity: Challenges for assembling evidence on the greatest threat to nature,content,"Forests regrowing after agricultural abandonment, for example, can display the legacy effects lasting millennia 
The geographic bias of studies limits the applicability of findings and the reliability of future projections.",223,"Land-use change is considered the greatest threat to nature, having caused worldwide declines in the abundance, diversity, and health of species and ecosystems. Despite increasing research on this glo..."
Query_128,Additionally trees are long lived and therefore changes in tree populations are an indicator of long term changes,1,sentence,39,35,sent_6654,48d356adce248acde50f44c4aea8b0c9,3,0.5846822261810303,LAND USE/LAND COVER CHANGE PREDICTION USING MULTI-TEMPORAL SATELLITE IMAGERY AND MULTI-LAYER PERCEPTRON MARKOV MODEL,content,"It is recognizable that the decline in the natural forests may be due to population growth, the expansion of residential areas, and the demand for agricultural land increases.",175,"This paper aims to predict the trend of land use land cover (LULC) changes in Dak Nong province over time. Data from Landsat images captured in 2009, 2015, and 2018 was employed to analyze and predict..."
Query_128,Additionally trees are long lived and therefore changes in tree populations are an indicator of long term changes,1,sentence,28,52,sent_2842,1ddcb06abd72802cb0f5ad95628ed48c,4,0.5787357091903687,Land use and land cover changes along the China-Myanmar Oil and Gas pipelines -Monitoring infrastructure development in remote conflict-prone regions,content,"Notably, forests experienced a rapid decline and several conversion patterns.",77,"Energy infrastructures can have negative impacts on the environment. In remote and / or sparsely populated as well as in conflict-prone regions, these can be difficult to assess, in particular when th..."
Query_128,Additionally trees are long lived and therefore changes in tree populations are an indicator of long term changes,1,sentence,9,60,sent_777,efcba717d5330fbd0f19b108e8becdaa,5,0.5726691484451294,"Vegetation Trends, Drought Severity and Land Use-Land Cover Change during the Growing Season in Semi-Arid Contexts",content,Minimal improvement of vegetation trends in forested areas can be attributed to the overall increase in tree-covered areas during the study period.,147,"Drought severity and impact assessments are necessary to effectively monitor droughts in semi-arid contexts. However, little is known about the influence land use-land cover (LULC) has-in terms of the..."
Query_128,Additionally trees are long lived and therefore changes in tree populations are an indicator of long term changes,1,sentence,32,68,sent_6075,9e1285af6f366a07ff1e941aff484f68,6,0.5643304586410522,Analyzing and Predicting Land Use and Land Cover Changes in New Jersey Using Multi-Layer Perceptron-Markov Chain Model,content,"Our model showed a net decrease in farmland, as well as coniferous and deciduous forests, but an expansion of the mixed forest (with both conifers and deciduous trees).",168,This study analyzed the changes of land use and land cover (LULC) in New Jersey in the United States from 2007 to 2012. The goal was to identify the driving factors of these changes and to project the...
Query_128,Additionally trees are long lived and therefore changes in tree populations are an indicator of long term changes,1,sentence,32,71,sent_6078,91641329cdf8015a570191e57e6c3d43,7,0.563327431678772,Analyzing and Predicting Land Use and Land Cover Changes in New Jersey Using Multi-Layer Perceptron-Markov Chain Model,content,"For example, invasive insects have become more prevalent in the past few decades, causing extensive loss of many trees, including hardwoods, such as ash and chestnut, and conifers, including hemlock and pine 
Another important factor that will be intricately linked to ecological shifts that will inevitably occur across the landscape is climate change 
We used a MLP-Markov chain model to predict the future LULC.",414,This study analyzed the changes of land use and land cover (LULC) in New Jersey in the United States from 2007 to 2012. The goal was to identify the driving factors of these changes and to project the...
Query_129,2007a What is the amount of crop residue needed to improve and maintain soil properties and processes that result in reduced water runoff and soil erosion or increased soil moisture levels suggest that it is possible to remove 50 70% of the crop residue while keeping adequate benefits to the soil but residue removal in excess of 50% have adversely affected soil quality as well as crop yields in the US,1,sentence,85,110,sent_11326,273a62a9f0c8d9bbda0fcf5752fb0c44,1,0.5593317747116089,"Drivers and Implications of Land Use/Land Cover Dynamics in Finchaa Catchment, Northwestern Ethiopia",content,"In some areas, the application of fertilizer is not adequate to recover crop yields due to the high decline in soil fertility.",126,Understanding the trajectories and extents of land use/land cover change (LULCC) is important to generate and provide helpful information to policymakers and development practitioners about the magnit...
Query_129,2007a What is the amount of crop residue needed to improve and maintain soil properties and processes that result in reduced water runoff and soil erosion or increased soil moisture levels suggest that it is possible to remove 50 70% of the crop residue while keeping adequate benefits to the soil but residue removal in excess of 50% have adversely affected soil quality as well as crop yields in the US,1,sentence,47,456,sent_7864,19c06c4095761c6490463279615ae7c9,2,0.5535246133804321,"7 Agriculture, Forestry and Other Land Uses (AFOLU)",content,Improved crop nutrient management can reduce N 2 O emissions from cropland soils.,81,"AFOLU CO 2 sink in Europe due to forest regrowth and known other sinks in managed forests, and medium confidence of a net sink in North America and Eurasia since 2010.
Difference in Results?
The proce..."
Query_129,2007a What is the amount of crop residue needed to improve and maintain soil properties and processes that result in reduced water runoff and soil erosion or increased soil moisture levels suggest that it is possible to remove 50 70% of the crop residue while keeping adequate benefits to the soil but residue removal in excess of 50% have adversely affected soil quality as well as crop yields in the US,1,sentence,18,104,sent_1806,d8da05763d57f0f10bf3f34b85ab0b50,3,0.5501861572265625,Predicting changes in land use/land cover and seasonal land surface temperature using multi-temporal landsat images in the northwest region of Bangladesh,content,Preventing water and soil pollution for ensuring better agricultural productivity and environmental friendly land utilization.,126,Configurations of LULC and seasonal LST change in the Northwest region of Bangladesh were analyzed. Built-up area expansion contributed to increased summer and winter LST by 0.55 C and 2.54 C per deca...
